video_id,label,label_name,num_frames,feature_dim,missing_joint_values_before_interpolation,missing_joint_ratio_before_interpolation,feature_min,feature_max,feature_mean,feature_std,input_csv,output_csv
Fall_Fall_f_raw_b_1_B_D_0207,1,Fall,83,30,0,0.0,-1.8586057424545288,2.3686203956604004,0.2119266390800476,0.6148731112480164,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0207.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0207_processed.csv
Fall_Fall_f_raw_b_1_B_D_0208,1,Fall,86,30,0,0.0,-2.2287962436676025,1.7120543718338013,0.15501363575458527,0.5932419300079346,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0208.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0208_processed.csv
Fall_Fall_f_raw_b_1_B_D_0209,1,Fall,81,30,0,0.0,-1.9355412721633911,1.4245001077651978,0.10501279681921005,0.6090571880340576,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0209.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0209_processed.csv
Fall_Fall_f_raw_b_1_B_D_0210,1,Fall,60,30,0,0.0,-2.6887454986572266,1.9290118217468262,0.19606563448905945,0.6226149797439575,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0210.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0210_processed.csv
Fall_Fall_f_raw_b_1_B_D_0211,1,Fall,81,30,0,0.0,-1.9362801313400269,1.7872507572174072,0.17528654634952545,0.5932700634002686,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0211.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0211_processed.csv
Fall_Fall_f_raw_b_1_B_D_0212,1,Fall,88,30,0,0.0,-32.49007034301758,28.676816940307617,-0.016761349514126778,1.6246453523635864,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0212.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0212_processed.csv
Fall_Fall_f_raw_b_1_B_D_0213,1,Fall,81,30,0,0.0,-4.086090564727783,3.8554301261901855,0.09819275885820389,0.9036296010017395,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0213.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0213_processed.csv
Fall_Fall_f_raw_b_1_B_D_0214,1,Fall,83,30,0,0.0,-17.338470458984375,14.165766716003418,-0.11665097624063492,1.2540885210037231,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0214.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0214_processed.csv
Fall_Fall_f_raw_b_1_B_D_0215,1,Fall,87,30,0,0.0,-4.9989495277404785,9.460180282592773,0.10363931208848953,0.9228516817092896,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0215.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0215_processed.csv
Fall_Fall_f_raw_b_1_B_D_0216,1,Fall,90,30,0,0.0,-3.936627149581909,4.529534339904785,0.10585338622331619,1.111465334892273,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0216.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0216_processed.csv
Fall_Fall_f_raw_b_1_B_D_0217,1,Fall,59,30,0,0.0,-3.6946675777435303,3.192387342453003,0.028420554473996162,0.8500692844390869,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0217.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0217_processed.csv
Fall_Fall_f_raw_b_1_B_D_0218,1,Fall,87,30,0,0.0,-3.176378011703491,1.7572641372680664,0.05194395035505295,0.8563443422317505,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0218.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0218_processed.csv
Fall_Fall_f_raw_b_1_B_D_0219,1,Fall,90,30,0,0.0,-7.473792552947998,5.417865753173828,-0.07514596730470657,0.9296049475669861,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0219.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0219_processed.csv
Fall_Fall_f_raw_b_1_B_D_0220,1,Fall,90,30,0,0.0,-3.185360908508301,1.7686201333999634,0.1363106518983841,0.8182058930397034,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0220.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0220_processed.csv
Fall_Fall_f_raw_b_1_B_D_0221,1,Fall,90,30,0,0.0,-7.5959062576293945,2.484691858291626,0.11025026440620422,0.8239622116088867,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0221.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0221_processed.csv
Fall_Fall_f_raw_b_1_B_D_0224_resized,1,Fall,60,30,0,0.0,-92.77996063232422,126.08975219726562,1.8367732763290405,13.270060539245605,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0224_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0224_resized_processed.csv
Fall_Fall_f_raw_b_1_B_D_0225_resized,1,Fall,60,30,0,0.0,-682.54931640625,965.8139038085938,4.239844799041748,64.6248550415039,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0225_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0225_resized_processed.csv
Fall_Fall_f_raw_b_1_B_D_0226_resized,1,Fall,60,30,0,0.0,-15.36458683013916,32.12879180908203,1.6728154420852661,4.6488800048828125,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0226_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0226_resized_processed.csv
Fall_Fall_f_raw_b_1_B_D_0227_resized,1,Fall,30,30,0,0.0,-11.192598342895508,18.91725730895996,1.5735561847686768,5.996973514556885,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0227_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0227_resized_processed.csv
Fall_Fall_f_raw_b_1_B_D_0229,1,Fall,60,30,0,0.0,-1.4101648330688477,2.0218615531921387,0.04413004592061043,0.6822329163551331,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0229.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0229_processed.csv
Fall_Fall_f_raw_b_1_B_D_0230,1,Fall,90,30,0,0.0,-1.4663711786270142,1.6329694986343384,0.07723264396190643,0.6627709269523621,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0230.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0230_processed.csv
Fall_Fall_f_raw_b_1_B_D_0231,1,Fall,60,30,0,0.0,-1.4509093761444092,1.548358678817749,0.03966505080461502,0.6451466083526611,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0231.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0231_processed.csv
Fall_Fall_f_raw_b_1_B_D_0233,1,Fall,60,30,0,0.0,-1.5911707878112793,1.5052322149276733,0.019195353612303734,0.6511786580085754,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0233.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0233_processed.csv
Fall_Fall_f_raw_b_1_B_D_0234,1,Fall,90,30,0,0.0,-1.4765596389770508,1.9266716241836548,0.052031975239515305,0.6420086622238159,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0234.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0234_processed.csv
Fall_Fall_f_raw_b_1_B_D_0235,1,Fall,90,30,0,0.0,-1.2409145832061768,1.956040382385254,0.18400077521800995,0.6244710087776184,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0235.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0235_processed.csv
Fall_Fall_f_raw_b_1_B_D_0236,1,Fall,90,30,0,0.0,-1.2159578800201416,1.903844952583313,0.23871418833732605,0.6633192896842957,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0236.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0236_processed.csv
Fall_Fall_f_raw_b_1_B_D_0237,1,Fall,90,30,0,0.0,-1.420028567314148,1.9489704370498657,0.1868942528963089,0.6770449876785278,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0237.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0237_processed.csv
Fall_Fall_f_raw_b_1_B_D_0238,1,Fall,90,30,0,0.0,-1.3710508346557617,2.0344526767730713,0.2202625423669815,0.6399809718132019,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0238.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0238_processed.csv
Fall_Fall_f_raw_b_1_B_D_0239,1,Fall,90,30,0,0.0,-1.4249732494354248,1.5364874601364136,0.005390399135649204,0.6993784308433533,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0239.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0239_processed.csv
Fall_Fall_f_raw_b_1_B_D_0240,1,Fall,90,30,0,0.0,-1.1901744604110718,1.984100580215454,0.2078784704208374,0.6518261432647705,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0240.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0240_processed.csv
Fall_Fall_f_raw_b_1_B_D_0241,1,Fall,90,30,0,0.0,-1.4330202341079712,1.653967022895813,-0.013712475076317787,0.6867658495903015,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0241.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0241_processed.csv
Fall_Fall_f_raw_b_1_B_D_0242,1,Fall,90,30,0,0.0,-1.4330884218215942,1.6547852754592896,-0.025715535506606102,0.6934794187545776,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0242.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0242_processed.csv
Fall_Fall_f_raw_b_1_B_D_0243,1,Fall,60,30,0,0.0,-1.8326244354248047,2.9766972064971924,0.07930570840835571,0.7200948596000671,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0243.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0243_processed.csv
Fall_Fall_f_raw_b_1_B_D_0244,1,Fall,90,30,0,0.0,-1.58594810962677,4.37706995010376,0.04512261226773262,0.7169635891914368,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0244.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0244_processed.csv
Fall_Fall_f_raw_b_1_B_D_0245,1,Fall,90,30,0,0.0,-1.38309907913208,1.786597728729248,0.06132248416543007,0.6869942545890808,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0245.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0245_processed.csv
Fall_Fall_f_raw_b_1_B_D_0246,1,Fall,90,30,0,0.0,-1.4079761505126953,2.1001858711242676,0.03590293601155281,0.7028585076332092,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0246.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0246_processed.csv
Fall_Fall_f_raw_b_1_B_D_0247,1,Fall,90,30,0,0.0,-1.5181218385696411,1.7213943004608154,0.005461742170155048,0.7004310488700867,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0247.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0247_processed.csv
Fall_Fall_f_raw_b_1_B_D_0248,1,Fall,60,30,0,0.0,-1.3229224681854248,1.8309855461120605,-0.12846019864082336,0.5831329226493835,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0248.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0248_processed.csv
Fall_Fall_f_raw_b_1_B_D_0249,1,Fall,60,30,0,0.0,-2.4702818393707275,2.639822244644165,0.04628348723053932,0.8150845766067505,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0249.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0249_processed.csv
Fall_Fall_f_raw_b_1_B_D_0250,1,Fall,60,30,0,0.0,-3.898991823196411,5.093113899230957,0.010266808792948723,0.9479265809059143,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0250.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0250_processed.csv
Fall_Fall_f_raw_b_1_B_D_0251,1,Fall,240,30,0,0.0,-1.269452691078186,1.4039441347122192,0.21726371347904205,0.5420640110969543,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0251.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0251_processed.csv
Fall_Fall_f_raw_b_1_B_D_0252,1,Fall,90,30,0,0.0,-1.6237421035766602,1.7477267980575562,0.19216491281986237,0.5895032286643982,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0252.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0252_processed.csv
Fall_Fall_f_raw_b_1_B_D_0253,1,Fall,60,30,0,0.0,-5.745974540710449,3.0652811527252197,0.11697965860366821,0.7150311470031738,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0253.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0253_processed.csv
Fall_Fall_f_raw_b_1_B_D_0254,1,Fall,90,30,0,0.0,-3.600388526916504,3.6671552658081055,-0.0011359320487827063,0.8671226501464844,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0254.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0254_processed.csv
Fall_Fall_f_raw_b_1_B_D_0255,1,Fall,60,30,0,0.0,-2.7247633934020996,1.887046456336975,0.10456148535013199,0.6744521260261536,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0255.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0255_processed.csv
Fall_Fall_f_raw_b_1_B_D_0256,1,Fall,57,30,0,0.0,-14.324684143066406,12.782195091247559,-0.11473066359758377,1.674249529838562,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0256.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0256_processed.csv
Fall_Fall_f_raw_b_1_B_D_0257,1,Fall,89,30,0,0.0,-9.17823314666748,4.721225261688232,0.03565171733498573,0.7993894219398499,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0257.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0257_processed.csv
Fall_Fall_f_raw_b_1_B_D_0258,1,Fall,79,30,0,0.0,-4.450981140136719,4.861749649047852,-0.016351496800780296,0.9759016633033752,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_1_B_D_0258.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_1_B_D_0258_processed.csv
Fall_Fall_f_raw_b_2_B_N_177_resized,1,Fall,90,30,0,0.0,-27.551471710205078,89.87356567382812,3.0719501972198486,9.45080852508545,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_2_B_N_177_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_2_B_N_177_resized_processed.csv
Fall_Fall_f_raw_b_2_B_N_177_resized_anonymized,1,Fall,90,30,0,0.0,-60.898040771484375,190.1483154296875,3.5441222190856934,13.092339515686035,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_2_B_N_177_resized_anonymized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_2_B_N_177_resized_anonymized_processed.csv
Fall_Fall_f_raw_b_2_B_N_178_resized,1,Fall,60,30,0,0.0,-1.6363087892532349,2.517190933227539,0.026534100994467735,0.8904892206192017,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_b_2_B_N_178_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\processed\Fall\Fall_Fall_f_raw_b_2_B_N_178_resized_processed.csv
