dataset,scene,scenario,camera,video_id,sequence_key,video_path,label,label_name,segment_id,segment_start_frame,segment_end_frame,start_frame,end_frame,sequence_length,valid_frame_count,aligned_frame_count,mean_confidence,min_confidence,std_confidence,missing_joint_ratio,low_conf_01_ratio,low_conf_02_ratio,low_conf_03_ratio,low_conf_05_ratio,mean_bbox_conf,min_bbox_conf,multi_person_ratio,bbox_aspect_mean,bbox_aspect_change,bbox_area_mean,bbox_area_change,bbox_center_velocity_mean,bbox_center_velocity_std,temporal_jitter,velocity_mean,velocity_std,bone_length_mean,bone_length_std,bone_length_cv,3d_velocity_mean,3d_velocity_std,3d_bone_length_mean,3d_bone_length_std,3d_bone_length_cv,3d_z_mean,3d_z_std,3d_z_velocity_mean,3d_z_velocity_std,3d_z_instability,path_2d_conf,path_3d
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000196_e000255,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,196,255,60,60,60,0.7347926497459412,0.047095250338315964,0.3142033517360687,0.19901961088180542,0.0519607849419117,0.0990196093916893,0.19901961088180542,0.2401960790157318,0.9193039536476135,0.9112125039100647,0.0,0.3759382367134094,0.010386188514530659,9042.744140625,610.7735595703125,0.005990329664200544,0.00291921803727746,0.005568513181060553,0.005485904403030872,0.003868101630359888,0.1823967844247818,0.06500359624624252,0.35638369430440675,0.04622901231050491,0.03248964995145798,2.241738796234131,1.0067393779754639,0.4490884176953418,9.349748752995879e-10,1.0,0.034388139843940735,0.04862053692340851,0.04862053692340851,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000211_e000270,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,211,270,60,60,60,0.753084123134613,0.05131787434220314,0.3067389726638794,0.1774509847164154,0.04313725605607033,0.0833333358168602,0.1774509847164154,0.23235294222831726,0.9183207154273987,0.9112125039100647,0.0,0.37436023354530334,0.010528300888836384,8502.98046875,587.5931396484375,0.004801078699529171,0.002725064055994153,0.005154484882950783,0.005020466633141041,0.0037036659196019173,0.1817646026611328,0.0647859051823616,0.3564255515557722,0.04380977898836136,0.02938322350382805,2.266171932220459,1.0159907341003418,0.44832886301613617,-3.973643192267673e-09,1.0,0.03188767656683922,0.044344376772642136,0.044344376772642136,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000226_e000285,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,226,285,60,60,60,0.7629696726799011,0.06093994155526161,0.30530354380607605,0.16764706373214722,0.037254903465509415,0.07941176742315292,0.16764706373214722,0.23137255012989044,0.9179431796073914,0.9112125039100647,0.0,0.38539817929267883,0.029943127185106277,7805.37060546875,1121.7408447265625,0.0041683269664645195,0.0022555061150342226,0.0047728922218084335,0.004461970180273056,0.0032476552296429873,0.18651308119297028,0.06408486515283585,0.3435926378477166,0.039269011467695236,0.02848176285624504,2.28593111038208,1.034346342086792,0.4524834037673617,-1.1687185941244849e-10,1.0,0.02894684672355652,0.040984611958265305,0.040984611958265305,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000241_e000300,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,241,300,60,60,60,0.7606140375137329,0.01820371486246586,0.3173291087150574,0.18431372940540314,0.0519607849419117,0.09607843309640884,0.18431372940540314,0.2401960790157318,0.9182551503181458,0.9116576910018921,0.0,0.4147593080997467,0.05369856208562851,6985.14111328125,1186.994384765625,0.003982762806117535,0.0024039342533797026,0.004504634998738766,0.004172191955149174,0.002855706727132201,0.19254224002361298,0.06294789910316467,0.32692863740864087,0.031277045607566833,0.024823026731610298,2.310988187789917,1.086792230606079,0.47027144754641537,3.3892837425497646e-09,1.0,0.022835059091448784,0.033754054456949234,0.033754054456949234,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000256_e000315,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,256,315,60,60,60,0.7643516659736633,0.01820371486246586,0.31750771403312683,0.1715686321258545,0.04901960864663124,0.1039215698838234,0.1715686321258545,0.23725490272045135,0.9180744886398315,0.9116576910018921,0.0,0.44228890538215637,0.05009607970714569,6223.50634765625,924.7832641601562,0.004610295873135328,0.0019982706289738417,0.005269886460155249,0.0046408218331635,0.004014583770185709,0.19886411726474762,0.06232969090342522,0.31342696879536786,0.026868315413594246,0.01767357997596264,2.2640700340270996,1.0957441329956055,0.4839707396665055,-1.28559041190357e-09,1.0,0.019577698782086372,0.026047758758068085,0.026047758758068085,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000271_e000330,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,271,330,60,60,60,0.7700633406639099,0.01820371486246586,0.31142210960388184,0.1715686321258545,0.045098040252923965,0.11176470667123795,0.1715686321258545,0.21568627655506134,0.9186928272247314,0.9116576910018921,0.0,0.4579969346523285,0.03244367614388466,5797.68115234375,319.1058044433594,0.004682187456637621,0.0017222994938492775,0.005629329476505518,0.004947774577885866,0.004044361878186464,0.2004241943359375,0.06443227827548981,0.32147793838479866,0.02933329902589321,0.021964777261018753,2.2211289405822754,1.0585992336273193,0.4766039187017598,1.1687185663689093e-09,0.9999999403953552,0.021776357665657997,0.030196337029337883,0.030196337029337883,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000286_e000345,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,286,345,60,60,60,0.7867055535316467,0.01820371486246586,0.29887619614601135,0.14705882966518402,0.045098040252923965,0.10686274617910385,0.14705882966518402,0.18627451360225677,0.9157791137695312,0.8967810273170471,0.0,0.4332718849182129,0.0654517412185669,5613.568359375,309.20306396484375,0.00412230147048831,0.0019089606357738376,0.006685320753604174,0.005983192939311266,0.007025491911917925,0.19425281882286072,0.06963613629341125,0.35848014064996153,0.03347482159733772,0.024944789707660675,2.1831254959106445,1.0164684057235718,0.4656021571024787,1.1687185663689093e-09,1.0,0.025740699842572212,0.03546151518821716,0.03546151518821716,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000301_e000360,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,301,360,60,60,60,0.828997790813446,0.02208133414387703,0.26150351762771606,0.10196078568696976,0.022549020126461983,0.07450980693101883,0.10196078568696976,0.1303921639919281,0.9106782078742981,0.8889105319976807,0.0,0.37733250856399536,0.08409788459539413,5393.15087890625,477.6933288574219,0.0036317650228738785,0.0018895083339884877,0.008197055198252201,0.006874976679682732,0.009828032925724983,0.18457230925559998,0.07417444884777069,0.40186985402668796,0.045965224504470825,0.034041717648506165,2.1231086254119873,0.9589007496833801,0.45164919333701686,-3.5061555880844253e-09,1.0,0.02906649000942707,0.03864910081028938,0.03864910081028938,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000316_e000375,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,316,375,60,60,60,0.8709403872489929,0.04476180300116539,0.2165297269821167,0.06078431382775307,0.010784314014017582,0.04411764815449715,0.06078431382775307,0.08137255162000656,0.9033274054527283,0.8737468719482422,0.0,0.32814642786979675,0.06816037744283676,5254.32861328125,526.4710083007812,0.0028066160157322884,0.0013166466960683465,0.008542030118405819,0.006864855065941811,0.010204676538705826,0.17612363398075104,0.07378493249416351,0.4189359025281358,0.051921065896749496,0.03359668701887131,2.105595827102661,0.9074199199676514,0.43095615850460667,-3.272411897015104e-09,1.0,0.02860858663916588,0.03829260170459747,0.03829260170459747,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000331_e000390,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,331,390,60,60,60,0.8974066972732544,0.04476180300116539,0.18374773859977722,0.0313725508749485,0.010784314014017582,0.021568628028035164,0.0313725508749485,0.05588235333561897,0.8950437903404236,0.8731361031532288,0.0,0.29379817843437195,0.029997309669852257,5053.46630859375,328.4132080078125,0.0030741861555725336,0.001872547552920878,0.010617662221193314,0.008036657236516476,0.012605151161551476,0.1744159758090973,0.07104533165693283,0.40733037210032413,0.05297913774847984,0.033838510513305664,2.101954460144043,0.9448466897010803,0.44950842566204124,4.674874376497939e-10,1.0,0.02855253778398037,0.03842468559741974,0.03842468559741974,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000346_e000405,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,346,405,60,60,60,0.9180489182472229,0.08610650151968002,0.1437375396490097,0.014705882407724857,0.0029411765281111,0.008823529817163944,0.014705882407724857,0.027450980618596077,0.893202006816864,0.8731361031532288,0.0,0.29025301337242126,0.021029720082879066,5153.62451171875,424.9442138671875,0.0037121782079339027,0.0020714655984193087,0.009855877608060837,0.0070325578562915325,0.01129066664725542,0.17583446204662323,0.06662283837795258,0.3788930719804823,0.05265064910054207,0.03527866303920746,2.0911192893981934,0.9694559574127197,0.4636060212928836,-4.908617956544958e-09,1.0,0.02731669507920742,0.038668595254421234,0.038668595254421234,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000361_e000420,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,361,420,60,60,60,0.9278666973114014,0.2604915499687195,0.1132664903998375,0.0009803922148421407,0.0,0.0,0.0009803922148421407,0.010784314014017582,0.8972043395042419,0.8731361031532288,0.0,0.3098390996456146,0.028372451663017273,5579.57177734375,661.0896606445312,0.00470496341586113,0.0035351160913705826,0.009042376652359962,0.007326258812099695,0.009366586804389954,0.17948709428310394,0.06413174420595169,0.35730361092807433,0.04489864408969879,0.02962690405547619,2.0936262607574463,0.974902331829071,0.4656522916483063,-8.76538930327797e-09,1.0,0.028158072382211685,0.04000510275363922,0.04000510275363922,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000376_e000435,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,376,435,60,60,60,0.9198331832885742,0.20692257583141327,0.1265801042318344,0.0029411765281111,0.0,0.0,0.0029411765281111,0.018627451732754707,0.9062379002571106,0.8731361031532288,0.0,0.43802687525749207,0.23369547724723816,6962.4169921875,2286.088623046875,0.013362517580389977,0.016437983140349388,0.0113960737362504,0.012151692993938923,0.015281668864190578,0.17694859206676483,0.061609525233507156,0.34817557087253004,0.05453130230307579,0.04410253465175629,2.112473249435425,1.013109803199768,0.4795844510154524,-7.947286384535346e-09,1.0,0.03887135162949562,0.056280843913555145,0.056280843913555145,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000391_e000450,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,391,450,60,60,60,0.9085240960121155,0.17020820081233978,0.14208218455314636,0.006862745154649019,0.0,0.0019607844296842813,0.006862745154649019,0.026470588520169258,0.9088824987411499,0.8672289252281189,0.01666666753590107,0.7278838753700256,0.48159122467041016,8103.2060546875,2308.177001953125,0.018448445945978165,0.01633875072002411,0.0156367477029562,0.017549140378832817,0.017782075330615044,0.17356887459754944,0.05915461853146553,0.3408115530913722,0.06873436272144318,0.057933732867240906,2.1107537746429443,1.0413622856140137,0.49336014686508084,-1.1453441750575166e-08,1.0,0.04524170234799385,0.06545648723840714,0.06545648723840714,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000406_e000465,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,406,465,60,60,60,0.9048699140548706,0.17020820081233978,0.14488504827022552,0.006862745154649019,0.0,0.0019607844296842813,0.006862745154649019,0.030392156913876534,0.9098244905471802,0.8672289252281189,0.01666666753590107,1.108830213546753,0.5976775884628296,8427.3037109375,2033.7293701171875,0.018725533038377762,0.016229279339313507,0.018040986731648445,0.019085995852947235,0.0178462415933609,0.172370046377182,0.0546414814889431,0.3169991865651074,0.0847969576716423,0.06758812814950943,2.180335760116577,1.052886962890625,0.4829010738847194,0.0,1.0,0.05189218744635582,0.07272931188344955,0.07272931188344955,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_49,le2i__le2i_Coffee_room_02_Videos_video_49__segfall_0__s000421_e000480,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,1,Fall,fall_0,1,491,421,480,60,60,60,0.9005746841430664,0.17020820081233978,0.14762458205223083,0.006862745154649019,0.0,0.0019607844296842813,0.006862745154649019,0.0313725508749485,0.9101961255073547,0.8672289252281189,0.01666666753590107,1.461437702178955,0.43929487466812134,8583.015625,1888.057373046875,0.018643278628587723,0.0187583826482296,0.01894192211329937,0.018831953406333923,0.01885169930756092,0.1690092235803604,0.04642055556178093,0.2746612280511483,0.0842227041721344,0.06787672638893127,2.261319398880005,1.0639228820800781,0.4704874561813628,-2.8049245148764612e-09,1.0,0.04799830913543701,0.07011763751506805,0.07011763751506805,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_50,le2i__le2i_Coffee_room_02_Videos_video_50__segfall_0__s000001_e000060,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (50).avi,1,Fall,fall_0,1,1953,1,60,60,60,60,0.33633410930633545,0.0003767057496588677,0.34854239225387573,0.6029411554336548,0.4049019515514374,0.5588235259056091,0.6029411554336548,0.6578431129455566,0.8970970511436462,0.479922354221344,0.0,0.7008004784584045,0.08547470718622208,10969.0380859375,2999.27880859375,0.013098319992423058,0.007842026650905609,0.021765517070889473,0.01579941250383854,0.022525979205965996,0.2189020961523056,0.11613789200782776,0.5305447663792878,0.12296854704618454,0.3489677309989929,1.8227788209915161,1.1592432260513306,0.6359754550172443,-1.1687185941244849e-10,0.9219544529914856,0.05194339156150818,0.2457791119813919,0.2457791119813919,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_50_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_50_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_50,le2i__le2i_Coffee_room_02_Videos_video_50__segfall_0__s000016_e000075,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (50).avi,1,Fall,fall_0,1,1953,16,75,60,60,60,0.42185571789741516,0.0075037213973701,0.3575746417045593,0.5049019455909729,0.2862745225429535,0.45098039507865906,0.5049019455909729,0.5549019575119019,0.9351763129234314,0.8970706462860107,0.0,0.6970635652542114,0.08476964384317398,13257.052734375,1600.8287353515625,0.011076097376644611,0.008116464130580425,0.01624320074915886,0.012218236923217773,0.01736634038388729,0.22221609950065613,0.11750105023384094,0.5287669153178467,0.06769862771034241,0.173288494348526,2.1917285919189453,0.9572211503982544,0.4367423581483743,6.544823794030208e-09,1.0,0.025430995970964432,0.16310007870197296,0.16310007870197296,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_50_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_50_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_50,le2i__le2i_Coffee_room_02_Videos_video_50__segfall_0__s000031_e000090,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (50).avi,1,Fall,fall_0,1,1953,31,90,60,60,60,0.4990822672843933,0.014136914163827896,0.3595813810825348,0.41372549533843994,0.21568627655506134,0.35196077823638916,0.41372549533843994,0.46078431606292725,0.9425784349441528,0.9071534872055054,0.0,0.6366941928863525,0.05261954665184021,14135.50390625,1149.004150390625,0.0065510207787156105,0.004598884377628565,0.010709702968597412,0.008905692957341671,0.011559106409549713,0.21436664462089539,0.11570293456315994,0.5397406626721962,0.04848570004105568,0.16659273207187653,2.2671666145324707,0.9717909097671509,0.42863655229459113,1.0518467208342486e-09,1.0,0.028505410999059677,0.16334448754787445,0.16334448754787445,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_50_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_50_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_50,le2i__le2i_Coffee_room_02_Videos_video_50__segfall_0__s000046_e000105,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (50).avi,1,Fall,fall_0,1,1953,46,105,60,60,60,0.5650152564048767,0.014136914163827896,0.35878029465675354,0.34705883264541626,0.1617647111415863,0.29411765933036804,0.34705883264541626,0.3901960849761963,0.9466152787208557,0.9351560473442078,0.0,0.6018867492675781,0.03951194882392883,14640.9482421875,813.7718505859375,0.005408096127212048,0.004804096184670925,0.008254047483205795,0.006577970925718546,0.009802271611988544,0.2057553231716156,0.10659178346395493,0.5180486403572137,0.02459004521369934,0.01688513346016407,2.324375867843628,0.9926372766494751,0.4270552208559729,8.18102974253776e-10,1.0,0.013392403721809387,0.019555844366550446,0.019555844366550446,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_50_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_50_normalized_3d.csv
Le2i,Coffee_room_02,,,le2i__Coffee_room_02_Videos_video_50,le2i__le2i_Coffee_room_02_Videos_video_50__segfall_0__s000061_e000120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (50).avi,1,Fall,fall_0,1,1953,61,120,60,60,60,0.6208773851394653,0.01744159311056137,0.34518396854400635,0.28823530673980713,0.10588235408067703,0.21960784494876862,0.28823530673980713,0.34117648005485535,0.9476826190948486,0.9438940286636353,0.0,0.5785306096076965,0.03933124244213104,14938.595703125,338.7180480957031,0.0034377092961221933,0.0023283595219254494,0.005942672491073608,0.0052056447602808475,0.008813638240098953,0.19865939021110535,0.09498444199562073,0.4781247127053664,0.02364288829267025,0.017345059663057327,2.3422274589538574,1.0206365585327148,0.43575448613094564,4.090515037802334e-09,1.0,0.015769829973578453,0.023185065016150475,0.023185065016150475,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_50_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_50_normalized_3d.csv
