video_key,path_2d,path_3d,label,binary_name,action_label,action_name,stratify_key,split
fall_f_raw_c_2_c_n_301_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_301_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_301_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_303_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_303_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_303_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_304_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_304_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_304_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_305_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_305_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_305_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_308_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_308_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_308_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_309_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_309_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_309_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_31,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_31.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_31.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_311_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_311_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_311_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_312_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_312_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_312_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_315_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_315_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_315_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_316_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_316_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_316_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_317_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_317_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_317_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_33,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_33.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_33.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_338_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_338_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_338_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_339_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_339_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_339_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_34,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_34.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_34.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_341_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_341_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_341_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_342_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_342_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_342_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_344_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_344_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_344_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_345_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_345_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_345_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_346_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_346_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_346_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_349,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_349.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_349.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_35,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_35.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_35.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_350,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_350.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_350.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_351,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_351.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_351.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_352,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_352.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_352.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_353_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_353_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_353_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_354_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_354_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_354_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_356_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_356_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_356_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_357_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_357_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_357_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_358_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_358_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_358_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_360_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_360_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_360_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_361_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_361_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_361_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_362_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_362_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_362_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_365_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_365_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_365_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_367_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_367_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_367_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_368_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_368_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_368_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_37,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_37.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_37.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_370_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_370_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_370_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_371_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_371_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_371_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_372_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_372_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_372_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_373_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_373_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_373_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_375_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_375_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_375_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_376_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_376_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_376_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_377_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_377_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_377_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_378_anonymized_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_378_anonymized_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_378_anonymized_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_38,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_38.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_38.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_380_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_380_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_380_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_381_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_381_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_381_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_383_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_383_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_383_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_385_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_385_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_385_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_386_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_386_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_386_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_387_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_387_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_387_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_388_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_388_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_388_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_39,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_39.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_39.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_392_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_392_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_392_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_393_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_393_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_393_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_395_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_395_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_395_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_397_resized,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_397_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_397_resized.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_398,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_398.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_398.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_40,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_40.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_40.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_402,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_402.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_402.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_403,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_403.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_403.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_404,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_404.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_404.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_406,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_406.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_406.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_407,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_407.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_407.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_408,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_408.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_408.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_409,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_409.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_409.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_41,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_41.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_41.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_412,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_412.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_412.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_413,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_413.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_413.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_414,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_414.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_414.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_416,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_416.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_416.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_417,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_417.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_417.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_418,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_418.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_418.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_42,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_42.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_42.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_420,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_420.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_420.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_421,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_421.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_421.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_422,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_422.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_422.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_423,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_423.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_423.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_424,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_424.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_424.csv,1,Fall,0,Fall,Fall,train
fall_f_raw_c_2_c_n_425,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_c_2_C_N_425.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\4_normalized_3d\Fall_f_raw_c_2_C_N_425.csv,1,Fall,0,Fall,Fall,train
