video_id,label,label_name,num_frames,output_csv,all_rule_features_valid_frames,split
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_150,0,Not_Fall,240,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_150_rule_features.csv,240,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_151,0,Not_Fall,360,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_151_rule_features.csv,360,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_152,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_152_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_153,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_153_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_155,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_155_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_158,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_158_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_159,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_159_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_16,0,Not_Fall,62,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_16_rule_features.csv,62,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_160_resized,0,Not_Fall,72,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_160_resized_rule_features.csv,72,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_161_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_161_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_163_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_163_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_164_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_164_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_165_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_165_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_167_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_167_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_168_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_168_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_169_resized,0,Not_Fall,24,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_169_resized_rule_features.csv,24,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_17,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_17_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_170_resized,0,Not_Fall,24,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_170_resized_rule_features.csv,24,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_171_resized,0,Not_Fall,24,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_171_resized_rule_features.csv,24,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_173_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_173_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_176_resized,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_176_resized_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_179,0,Not_Fall,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_179_rule_features.csv,48,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_18,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_18_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_182_resized,0,Not_Fall,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_182_resized_rule_features.csv,150,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_183_resized,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_183_resized_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_184_resized,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_184_resized_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_185_resized,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_185_resized_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_188_resized,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_188_resized_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_19,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_19_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_190_resized,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_190_resized_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_191_resized,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_191_resized_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_193_resized,0,Not_Fall,96,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_193_resized_rule_features.csv,96,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_194_resized,0,Not_Fall,144,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_194_resized_rule_features.csv,144,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_196_resized,0,Not_Fall,91,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_196_resized_rule_features.csv,91,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_197_resized,0,Not_Fall,91,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_197_resized_rule_features.csv,91,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_199_resized,0,Not_Fall,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_199_resized_rule_features.csv,150,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_20,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_20_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_200_resized,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_200_resized_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_201_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_201_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_202_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_202_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_205_resized,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_205_resized_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_206_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_206_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_207_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_207_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_208_resized,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_208_resized_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_209_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_209_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_21,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_21_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_210_resized,0,Not_Fall,96,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_210_resized_rule_features.csv,96,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_212_resized,0,Not_Fall,96,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_212_resized_rule_features.csv,96,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_213_resized,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_213_resized_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_214_resized,0,Not_Fall,96,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_214_resized_rule_features.csv,96,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_215_resized,0,Not_Fall,91,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_215_resized_rule_features.csv,91,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_217_resized,0,Not_Fall,61,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_217_resized_rule_features.csv,61,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_218_resized,0,Not_Fall,91,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_218_resized_rule_features.csv,91,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_219_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_219_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_22,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_22_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_220_resized,0,Not_Fall,30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_220_resized_rule_features.csv,30,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_222_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_222_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_224_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_224_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_225_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_225_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_226_resized,0,Not_Fall,30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_226_resized_rule_features.csv,30,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_227_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_227_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_228_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_228_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_229_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_229_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_23,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_23_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_231_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_231_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_232_resized,0,Not_Fall,30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_232_resized_rule_features.csv,30,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_233_resized,0,Not_Fall,30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_233_resized_rule_features.csv,30,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_234_resized,0,Not_Fall,30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_234_resized_rule_features.csv,30,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_235_resized,0,Not_Fall,30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_235_resized_rule_features.csv,30,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_237_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_237_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_239_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_239_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_240,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_240_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_242,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_242_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_243,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_243_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_244,0,Not_Fall,83,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_244_rule_features.csv,83,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_245,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_245_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_246,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_246_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_248,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_248_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_25,0,Not_Fall,59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_25_rule_features.csv,59,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_250,0,Not_Fall,119,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_250_rule_features.csv,119,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_251,0,Not_Fall,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_251_rule_features.csv,120,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_278_resized,0,Not_Fall,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_278_resized_rule_features.csv,90,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_279_resized,0,Not_Fall,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_279_resized_rule_features.csv,60,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_28,0,Not_Fall,75,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_28_rule_features.csv,75,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_280_resized,0,Not_Fall,30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_280_resized_rule_features.csv,30,train
