file_name,old_path,new_path,status,use_existing_3d_recommended,old_rows,new_rows,old_unique_frames,new_unique_frames,common_frames,old_frames_missing_in_new,new_frames_extra_vs_old,old_to_new_frame_coverage,new_to_old_frame_coverage,mean_abs_xy_error,median_abs_xy_error,p95_abs_xy_error,max_abs_xy_error,old_duplicate_frames,new_duplicate_frames,mean_confidence,min_confidence,max_confidence,missing_joint_ratio,low_conf_01_ratio,low_conf_02_ratio,low_conf_03_ratio,low_conf_05_ratio,mean_bbox_conf,min_bbox_conf,bbox_aspect_std,bbox_area_mean,error
Fall_f_raw_b_3_B_N_79_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_79_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_79_resized.csv,OK,True,118,118,118,118,118,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6678645610809326,0.009402821771800518,0.9988182187080383,0.09870388833499502,0.028913260219341975,0.0613160518444666,0.09870388833499502,0.2612163509471585,0.6055344939231873,0.2878326177597046,1.3287312984466553,116440.7578125,
Fall_f_raw_b_3_B_N_80_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_80_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_80_resized.csv,OK,True,118,118,118,118,118,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5643327832221985,0.004246953874826431,0.9983577132225037,0.22283150548354935,0.12163509471585245,0.17746759720837488,0.22283150548354935,0.3968095712861416,0.6558007597923279,0.38397908210754395,1.138923168182373,151798.359375,
Fall_f_raw_b_3_B_N_81_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_81_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_81_resized.csv,OK,True,104,104,104,104,104,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6952905654907227,0.007897675968706608,0.9985358715057373,0.10294117647058823,0.02262443438914027,0.06447963800904978,0.10294117647058823,0.23755656108597284,0.6150195598602295,0.26091334223747253,1.262704849243164,142608.765625,
Fall_f_raw_b_3_B_N_87_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_87_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_87_resized.csv,OK,True,72,72,72,72,72,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.3949587643146515,0.0002164955367334187,0.9928076267242432,0.4714052287581699,0.3488562091503268,0.4256535947712418,0.4714052287581699,0.5759803921568627,0.7745203375816345,0.5118165612220764,0.3756348490715027,110638.3359375,
Fall_f_raw_b_3_B_N_88_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_88_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_88_resized.csv,OK,True,72,72,72,72,72,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5532807111740112,6.327992741717026e-05,0.9959496259689331,0.3292483660130719,0.27205882352941174,0.3235294117647059,0.3292483660130719,0.39705882352941174,0.7412569522857666,0.4513477683067322,0.33337700366973877,131892.5625,
Fall_f_raw_b_3_B_N_89_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_89_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_89_resized.csv,OK,True,47,47,47,47,47,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.701248049736023,0.004822132643312216,0.9917506575584412,0.12640801001251564,0.03504380475594493,0.07384230287859825,0.12640801001251564,0.22403003754693368,0.8279125690460205,0.4641325771808624,0.2489696592092514,161007.96875,
Fall_f_raw_b_3_B_N_90_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_90_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_90_resized.csv,OK,True,72,72,72,72,72,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6609634160995483,0.0006462642922997475,0.991803765296936,0.18055555555555555,0.1323529411764706,0.15522875816993464,0.18055555555555555,0.26552287581699346,0.80763840675354,0.6130298972129822,0.5422056317329407,154782.78125,
Fall_f_raw_b_3_B_N_91_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_91_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_91_resized.csv,OK,True,48,48,48,48,48,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5684124827384949,0.00036640159669332206,0.9895259141921997,0.2977941176470588,0.1642156862745098,0.20955882352941177,0.2977941176470588,0.40931372549019607,0.8433167338371277,0.39434969425201416,0.35905951261520386,163763.546875,
Fall_f_raw_b_3_B_N_92.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_92.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_92.csv,OK,True,180,180,180,180,180,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7027642130851746,1.0488161933608353e-05,0.9990924596786499,0.1977124183006536,0.14934640522875817,0.17091503267973857,0.1977124183006536,0.24477124183006535,0.9099541306495667,0.8722399473190308,0.33739855885505676,789450.5,
Fall_f_raw_b_3_B_N_93.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_93.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_93.csv,OK,True,180,180,180,180,180,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.8174841403961182,7.408938108710572e-05,0.9995369911193848,0.08986928104575163,0.04477124183006536,0.0738562091503268,0.08986928104575163,0.11764705882352941,0.891782283782959,0.8241592049598694,0.2946627736091614,866915.625,
Fall_f_raw_b_3_B_N_94.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_94.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_94.csv,OK,True,120,120,120,120,120,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.8271791934967041,0.000514144659973681,0.9990757703781128,0.09705882352941177,0.05196078431372549,0.0784313725490196,0.09705882352941177,0.11960784313725491,0.8977778553962708,0.8297446370124817,0.13491587340831757,1028261.4375,
Fall_f_raw_b_3_B_N_95.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_95.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_95.csv,OK,True,180,180,180,180,180,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6637929081916809,0.0003162179491482675,0.9998186230659485,0.2826797385620915,0.2199346405228758,0.2434640522875817,0.2826797385620915,0.30098039215686273,0.9214398860931396,0.900149941444397,0.5273876190185547,954442.3125,
Fall_f_raw_b_3_B_N_96.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_96.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_96.csv,OK,True,120,120,120,120,120,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.774334728717804,0.04137365147471428,0.99941086769104,0.10049019607843138,0.006862745098039216,0.07156862745098039,0.10049019607843138,0.15931372549019607,0.9061630964279175,0.880285382270813,0.20505620539188385,1236712.75,
Fall_f_raw_b_3_B_N_97.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_97.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_97.csv,OK,True,120,120,120,120,120,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6147404909133911,0.0015509392833337188,0.9988508224487305,0.27794117647058825,0.24754901960784315,0.26519607843137255,0.27794117647058825,0.3446078431372549,0.8948128819465637,0.8050415515899658,0.2716137170791626,296978.28125,
Fall_f_raw_b_3_B_N_98.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_98.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_98.csv,OK,True,88,88,88,88,88,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7621949315071106,0.000343291467288509,0.998725950717926,0.10160427807486631,0.056818181818181816,0.07954545454545454,0.10160427807486631,0.17981283422459893,0.861207902431488,0.25390246510505676,0.5407789349555969,325399.375,
Fall_f_raw_b_3_B_N_99.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_3_B_N_99.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_3_B_N_99.csv,OK,True,89,89,89,89,89,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7747247815132141,0.0010948354611173272,0.999153733253479,0.09583608724388631,0.04758757435558493,0.06873760740251157,0.09583608724388631,0.17382683410442828,0.8732894659042358,0.5926642417907715,0.5483915209770203,346002.03125,
Fall_f_raw_b_4_B_M_01_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_01_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_01_resized.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7903551459312439,0.0002014458441408351,0.9999182224273682,0.13725490196078433,0.08627450980392157,0.1111111111111111,0.13725490196078433,0.17058823529411765,0.9223164319992065,0.8379925489425659,0.05165433883666992,564407.9375,
Fall_f_raw_b_4_B_M_02_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_02_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_02_resized.csv,OK,True,60,60,60,60,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.624882698059082,0.00015964257181622088,0.9969543218612671,0.25392156862745097,0.1588235294117647,0.2019607843137255,0.25392156862745097,0.3352941176470588,0.8760486245155334,0.7167457342147827,0.5411704182624817,314200.46875,
Fall_f_raw_b_4_B_M_03.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_03.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_03.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.35137173533439636,1.7622778614168055e-05,0.9411641359329224,0.538562091503268,0.47058823529411764,0.5287581699346405,0.538562091503268,0.642483660130719,0.9376676082611084,0.9326417446136475,0.001576756127178669,194467.734375,
Fall_f_raw_b_4_B_M_04_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_04_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_04_resized.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7903551459312439,0.0002014458441408351,0.9999182224273682,0.13725490196078433,0.08627450980392157,0.1111111111111111,0.13725490196078433,0.17058823529411765,0.9223164319992065,0.8379925489425659,0.05165433883666992,564407.9375,
Fall_f_raw_b_4_B_M_05.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_05.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_05.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.4436218738555908,8.037820225581527e-05,0.9589964747428894,0.4666666666666667,0.34967320261437906,0.4013071895424837,0.4666666666666667,0.5294117647058824,0.9400986433029175,0.9314075112342834,0.004507424309849739,241301.828125,
Fall_f_raw_b_4_B_M_06.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_06.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_06.csv,OK,True,60,60,60,60,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.3923597037792206,3.787422247114591e-05,0.9535842537879944,0.5284313725490196,0.4245098039215686,0.5166666666666667,0.5284313725490196,0.5294117647058824,0.9257211685180664,0.9118494987487793,0.0020936005748808384,207530.703125,
Fall_f_raw_b_4_B_M_07_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_07_resized.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_07_resized.csv,OK,True,60,60,60,60,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6611205339431763,5.927138317929348e-06,0.9899517893791199,0.19215686274509805,0.12745098039215685,0.15294117647058825,0.19215686274509805,0.2901960784313726,0.8304688334465027,0.42075181007385254,0.21277517080307007,259904.28125,
Fall_f_raw_b_4_B_M_08.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_08.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_08.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5227133631706238,2.1538964574574493e-05,0.9983094930648804,0.39673202614379083,0.3261437908496732,0.39477124183006534,0.39673202614379083,0.40326797385620916,0.9344324469566345,0.8984692692756653,0.8654442429542542,295054.4375,
Fall_f_raw_b_4_B_M_09.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_09.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_09.csv,OK,True,60,60,60,60,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.38198933005332947,2.7987287467112765e-05,0.9445140361785889,0.5294117647058824,0.47941176470588237,0.5245098039215687,0.5294117647058824,0.5294117647058824,0.9304998517036438,0.928321897983551,0.0017334332223981619,196100.96875,
Fall_f_raw_b_4_B_M_10.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_10.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_10.csv,OK,True,60,60,60,60,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.39120370149612427,3.077146175201051e-05,0.9543582797050476,0.5294117647058824,0.44607843137254904,0.5166666666666667,0.5294117647058824,0.5647058823529412,0.9376813769340515,0.9319902062416077,0.0030076769180595875,193462.15625,
Fall_f_raw_b_4_B_M_100.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_100.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_100.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.4123663604259491,9.426847100257874e-06,0.9974479675292969,0.4934640522875817,0.4013071895424837,0.45098039215686275,0.4934640522875817,0.5790849673202615,0.6265904903411865,0.38136062026023865,1.3253291845321655,201712.734375,
Fall_f_raw_b_4_B_M_101.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_101.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_101.csv,OK,True,84,84,84,84,84,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6713965535163879,0.0007214833749458194,0.9976522326469421,0.21568627450980393,0.14215686274509803,0.19117647058823528,0.21568627450980393,0.27240896358543415,0.7446156740188599,0.2554537355899811,0.819573700428009,437072.65625,
Fall_f_raw_b_4_B_M_102.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_102.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_102.csv,OK,True,115,115,115,115,115,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7121283411979675,0.00039947385084815323,0.9992558360099792,0.15754475703324808,0.08542199488491048,0.12941176470588237,0.15754475703324808,0.23887468030690537,0.7820729613304138,0.31244271993637085,0.6213974356651306,509906.15625,
Fall_f_raw_b_4_B_M_103.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_103.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_103.csv,OK,True,181,181,181,181,181,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6125338077545166,0.0001494642492616549,0.9988023042678833,0.25349366265843354,0.15534611634709133,0.21806954826129346,0.25349366265843354,0.31231719207019826,0.7177442908287048,0.31613078713417053,0.8805757164955139,442343.65625,
Fall_f_raw_b_4_B_M_104.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_104.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_104.csv,OK,True,120,120,120,120,120,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7976252436637878,0.0033765851985663176,0.9985291957855225,0.09313725490196079,0.023529411764705882,0.057352941176470586,0.09313725490196079,0.1377450980392157,0.7843431830406189,0.30866867303848267,0.35295143723487854,724998.8125,
Fall_f_raw_b_4_B_M_105.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_105.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_105.csv,OK,True,162,162,162,162,162,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6811436414718628,3.336699592182413e-05,0.9992274045944214,0.21641249092229484,0.10167029774872913,0.16485112563543936,0.21641249092229484,0.2785039941902687,0.7037737965583801,0.251351922750473,0.6710124611854553,501311.3125,
Fall_f_raw_b_4_B_M_106.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_106.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_106.csv,OK,True,181,181,181,181,181,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6978312730789185,0.0002971743233501911,0.9967920184135437,0.15534611634709133,0.08514787130321742,0.11407214819629509,0.15534611634709133,0.24081897952551187,0.7446162700653076,0.2639777958393097,0.5933712720870972,597065.4375,
Fall_f_raw_b_4_B_M_107.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_107.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_107.csv,OK,True,87,87,87,87,87,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6486905813217163,0.015403565019369125,0.998507559299469,0.1757944557133198,0.04732927653820149,0.1169709263015551,0.1757944557133198,0.3184584178498986,0.8213683366775513,0.35993674397468567,0.7462723851203918,320156.46875,
Fall_f_raw_b_4_B_M_108.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_108.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_108.csv,OK,True,83,83,83,83,83,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.539776086807251,0.000591126037761569,0.9940419793128967,0.2856130403968816,0.10489014883061658,0.20411055988660523,0.2856130403968816,0.45074415308291993,0.7545501589775085,0.26364752650260925,0.7423223853111267,271941.40625,
Fall_f_raw_b_4_B_M_109.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_109.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_109.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5519102215766907,0.0024019377306103706,0.9987905621528625,0.238562091503268,0.1261437908496732,0.19673202614379084,0.238562091503268,0.4045751633986928,0.6688750982284546,0.2664536237716675,0.5472884774208069,515574.4375,
Fall_f_raw_b_4_B_M_11.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_11.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_11.csv,OK,True,61,61,61,61,61,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.7196046113967896,0.016807151958346367,0.9992488026618958,0.2719382835101254,0.16200578592092574,0.2536162005785921,0.2719382835101254,0.28640308582449375,0.9037834405899048,0.8876396417617798,0.31144967675209045,120289.328125,
Fall_f_raw_b_4_B_M_110.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_110.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_110.csv,OK,True,116,116,116,116,116,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5280064940452576,0.00021271729201544076,0.9972345232963562,0.30983772819472616,0.1374239350912779,0.24594320486815416,0.30983772819472616,0.47718052738336714,0.7741526365280151,0.28068026900291443,0.9975267648696899,385413.90625,
Fall_f_raw_b_4_B_M_111.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_111.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_111.csv,OK,True,89,89,89,89,89,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5947959423065186,0.0004417110176291317,0.9984834790229797,0.24322538003965632,0.09649702577660278,0.1830799735624587,0.24322538003965632,0.3555849306014541,0.7693823575973511,0.27930450439453125,0.8207166790962219,443698.53125,
Fall_f_raw_b_4_B_M_112.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_112.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_112.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.3939174711704254,0.0004086357948835939,0.9989013671875,0.5555555555555556,0.4235294117647059,0.492156862745098,0.5555555555555556,0.6,0.7451448440551758,0.497481107711792,0.9823182225227356,206588.515625,
Fall_f_raw_b_4_B_M_113.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_113.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_113.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.44843703508377075,7.691831706324592e-05,0.9963582158088684,0.477124183006536,0.4,0.44901960784313727,0.477124183006536,0.5366013071895425,0.8122717142105103,0.40971747040748596,0.8489729762077332,298189.71875,
Fall_f_raw_b_4_B_M_114.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_114.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_114.csv,OK,True,60,60,60,60,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.23978014290332794,0.0005417420179583132,0.9852941036224365,0.7196078431372549,0.7,0.7107843137254902,0.7196078431372549,0.7245098039215686,0.8619994521141052,0.8073716759681702,0.2782696485519409,117448.546875,
Fall_f_raw_b_4_B_M_115.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_115.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_115.csv,OK,True,120,120,120,120,120,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.3523639440536499,0.0005231393151916564,0.993378758430481,0.5691176470588235,0.5450980392156862,0.5598039215686275,0.5691176470588235,0.6651960784313725,0.7284825444221497,0.46023088693618774,0.5578314065933228,151173.671875,
Fall_f_raw_b_4_B_M_116.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\2_extracted_2d\Fall_f_raw_b_4_B_M_116.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Fall_f_raw_b_4_B_M_116.csv,OK,True,90,90,90,90,90,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.2855231463909149,0.00010161142563447356,0.9938350915908813,0.6679738562091503,0.5830065359477125,0.6568627450980392,0.6679738562091503,0.7026143790849673,0.8745585680007935,0.7011772394180298,0.9115763306617737,188704.328125,
