video_id,label,label_name,num_sequences,num_original_frames_mean,num_padded_sequences,num_all_zero_sequences,split
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_447_resized,0,Not_Fall,3,144.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_448_resized,0,Not_Fall,3,144.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_449,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_45,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_450,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_453,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_454_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_455_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_456_resized,0,Not_Fall,5,210.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_457_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_458_resized,0,Not_Fall,6,240.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_460,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_464_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_466_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_468_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_469_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_470_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_472_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_474_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_476_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_477_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_478_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_479_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_48,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_480_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_481_resized,0,Not_Fall,6,240.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_482_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_483_resized,0,Not_Fall,6,240.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_484_resized,0,Not_Fall,1,89.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_485_resized,0,Not_Fall,1,89.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_490_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_491_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_492_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_494_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_496_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_497_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_50,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_500,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_502,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_503,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_505,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_51,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_515,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_516_resized,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_521,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_524_resized,0,Not_Fall,1,91.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_526_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_529_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_53,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_530_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_531_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_533_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_534_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_535_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_539,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_54,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_540,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_541,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_542,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_543,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_544,0,Not_Fall,6,240.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_545,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_546,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_547,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_548,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_55,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_550_resized,0,Not_Fall,6,241.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_551_resized,0,Not_Fall,4,181.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_553_resized,0,Not_Fall,4,181.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_554_resized,0,Not_Fall,6,239.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_56,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_57,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_58,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_60,0,Not_Fall,1,72.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_62_resized,0,Not_Fall,1,48.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_63_resized,0,Not_Fall,1,48.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_64_resized,0,Not_Fall,1,48.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_66_resized,0,Not_Fall,1,72.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_67_resized,0,Not_Fall,1,72.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_68_resized,0,Not_Fall,1,72.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_70_resized,0,Not_Fall,1,72.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_71_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_72_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_73_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_76_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_77_resized,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_78_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_79_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_80_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_81_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_82_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_83_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_84_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_85_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_87_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_89_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_90_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_91_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_92_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_93_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_03,0,Not_Fall,10,360.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_04,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_06,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_07,0,Not_Fall,10,360.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_08,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_09,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_100,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_101,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_105,0,Not_Fall,6,222.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_106,0,Not_Fall,6,241.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_108_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_11,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_110_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_112,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_113,0,Not_Fall,1,72.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_114,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_12,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_13,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_14,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_15,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_16,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_18,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_21,0,Not_Fall,1,74.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_22,0,Not_Fall,1,74.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_25,0,Not_Fall,1,54.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_26,0,Not_Fall,1,75.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_27,0,Not_Fall,1,75.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_28,0,Not_Fall,2,105.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_29,0,Not_Fall,2,105.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_30,0,Not_Fall,1,75.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_31,0,Not_Fall,2,105.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_32,0,Not_Fall,1,75.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_33,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_34,0,Not_Fall,1,63.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_35,0,Not_Fall,1,75.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_37,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_38,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_39,0,Not_Fall,2,105.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_41,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_42,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_45,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_46,0,Not_Fall,1,96.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_47_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_50_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_51_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_53_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_54_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_55_resized,0,Not_Fall,1,24.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_57,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_58,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_61,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_62_resized,0,Not_Fall,1,48.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_64_resized,0,Not_Fall,1,48.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_65_resized,0,Not_Fall,1,48.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_67_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_68_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_69_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_71_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_72_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_75_resized,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_77_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_78_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_80_resized,0,Not_Fall,2,119.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_81_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_87_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_88_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_89_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_90_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_91_resized,0,Not_Fall,3,144.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_94,0,Not_Fall,12,420.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_96,0,Not_Fall,10,360.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_97,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_01_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_02_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_04_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_05,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_06,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_07_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_08,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_09,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_101,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_102,0,Not_Fall,8,301.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_103,0,Not_Fall,10,361.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_106,0,Not_Fall,10,361.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_107,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_108,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_109,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_11,0,Not_Fall,2,121.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_111,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_112,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_113,0,Not_Fall,4,180.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_116,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_118,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_12,0,Not_Fall,1,91.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_120,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_121,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_123,0,Not_Fall,3,149.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_124,0,Not_Fall,3,149.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_125,0,Not_Fall,3,149.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_126,0,Not_Fall,3,149.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_127_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_128_resized,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_13,0,Not_Fall,1,91.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_130_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_131_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_132_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_133_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_134_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_136_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_137,0,Not_Fall,1,31.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_138,0,Not_Fall,1,91.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_14,0,Not_Fall,1,91.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_140,0,Not_Fall,1,91.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_142,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_143,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_144,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_146,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_147,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_15,0,Not_Fall,1,91.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_150,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_151,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_152,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_153,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_155,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_156,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_161,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_162,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_164,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_169,0,Not_Fall,6,241.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_174,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_176,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_177,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_178,0,Not_Fall,6,240.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_17_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_180,0,Not_Fall,6,240.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_181,0,Not_Fall,6,240.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_185_resized,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_186_resized,0,Not_Fall,3,150.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_188,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_190,0,Not_Fall,1,60.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_198_resized,0,Not_Fall,2,120.0,0,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_19_resized,0,Not_Fall,1,90.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_202,0,Not_Fall,1,30.0,1,0,train
Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_204,0,Not_Fall,1,30.0,1,0,train
